id,gender_x,masterCategory_x,subCategory_x,articleType_x,baseColour_x,season_x,year_x,usage_x,productDisplayName_x,Unnamed: 0,gender_y,masterCategory_y,subCategory_y,articleType_y,baseColour_y,season_y,year_y,usage_y,productDisplayName_y,price,url
25632,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,Fastrack Women Pink Dial Watch,6400,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,Fastrack Women Pink Dial Watch,387.75,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Pink-Dial-Watch_9a80d702d4e6908ff5b9ba15e2c79df9_images.jpg
57212,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,2012,Casual,Kraus Jeans Women Blue Jeggings,6401,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,2012,Casual,Kraus Jeans Women Blue Jeggings,2549.25,http://assets.myntassets.com/v1/images/style/properties/Kraus-Jeans-Women-Blue-Jeggings_1ab68190554ed9f5c3269f0a327f07a2_images.jpg
2707,Girls,Apparel,Dress,Dresses,Pink,Summer,2011,Casual,Disney Kids Girl's Dress Pink Pooh Kidswear,6404,Girls,Apparel,Dress,Dresses,Pink,Summer,2011,Casual,Disney Kids Girl's Dress Pink Pooh Kidswear,1321.25,http://assets.myntassets.com/v1/images/style/properties/b65078ba0112f107d024a4e3c028c38b_images.jpg
20172,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Wrangler Men Aoston Navy Blue Shirt,6434,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Wrangler Men Aoston Navy Blue Shirt,2033.99,http://assets.myntassets.com/v1/images/style/properties/b37d1bf2e8f9bc525e5044b081f78d66_images.jpg
16246,Unisex,Footwear,Sandal,Sandals,Black,Fall,2011,Casual,Crocs Kids cayman Kids-Unisex Black Sandal,6491,Unisex,Footwear,Sandal,Sandals,Black,Fall,2011,Casual,Crocs Kids cayman Kids-Unisex Black Sandal,2310.49,http://assets.myntassets.com/v1/images/style/properties/f6b3f7c8b5cb2b5e9bac5544d379147a_images.jpg
50453,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Chromozome Men Ink Blue Briefs,6493,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Chromozome Men Ink Blue Briefs,1068.95,http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Ink-Blue-Briefs_bd554b885ace02c8f5ec5768d7ec9506_images.jpg
59718,Women,Apparel,Innerwear,Bra,White,Summer,2014,Casual,Avirate White Bra,6524,Women,Apparel,Innerwear,Bra,White,Summer,2014,Casual,Avirate White Bra,1098.9,http://assets.myntassets.com/v1/images/style/properties/Avirate-White-Bra_2353f81b8ee11f174f844aff631bb775_images.jpg
35454,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Doodle Boys Printed Blue T-shirt,6561,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Doodle Boys Printed Blue T-shirt,2882.75,http://assets.myntassets.com/v1/images/style/properties/1cfc2aa25acbf5efa0b7159760441f41_images.jpg
53474,Women,Apparel,Innerwear,Bra,White,Summer,2017,Casual,Amante White Medium-Coverage Plunge Bra BCSB01,6585,Women,Apparel,Innerwear,Bra,White,Summer,2017,Casual,Amante White Medium-Coverage Plunge Bra BCSB01,935.75,http://assets.myntassets.com/v1/images/style/properties/Amante-White-Bra_38e67459dd9b4f23f40a161fe4055ad9_images.jpg
53814,Women,Apparel,Apparel Set,Kurta Sets,Blue,Fall,2012,Ethnic,Ayaany Women Blue & Grey Patiala Kurta Set,6600,Women,Apparel,Apparel Set,Kurta Sets,Blue,Fall,2012,Ethnic,Ayaany Women Blue & Grey Patiala Kurta Set,1547.49,http://assets.myntassets.com/v1/images/style/properties/Ayaany-Women-Grey-Patiala-Kurta-Set_1cde2a84f5daade02ce51804d875bf65_images.jpg
9575,Unisex,Accessories,Bags,Backpacks,Pink,Fall,2011,Casual,Puma Unisex Echo Pink Backpacks,6605,Unisex,Accessories,Bags,Backpacks,Pink,Fall,2011,Casual,Puma Unisex Echo Pink Backpacks,1554.5,http://assets.myntassets.com/v1/images/style/properties/606634375ea40d9487cf5892391a658f_images.jpg
51915,Women,Accessories,Bags,Handbags,Blue,Summer,2016,Casual,Nyk Women Ink Blue Biker Sling Bag,6631,Women,Accessories,Bags,Handbags,Blue,Summer,2016,Casual,Nyk Women Ink Blue Biker Sling Bag,1959.49,http://assets.myntassets.com/v1/images/style/properties/Nyk-Women-Ink-Blue-Biker-Sling-Bag_da6056640eeb0817f98bf619488e3cc2_images.jpg
18780,Men,Accessories,Ties,Ties,Black,Summer,2011,Formal,Peter England Men Elite Black Tie,6660,Men,Accessories,Ties,Ties,Black,Summer,2011,Formal,Peter England Men Elite Black Tie,2146.95,http://assets.myntassets.com/v1/images/style/properties/17214575ce75f8dd76cb5739e6a549d7_images.jpg
9581,Unisex,Accessories,Bags,Backpacks,Grey,Fall,2011,Casual,Puma Unisex Flow Grey Backpacks,6705,Unisex,Accessories,Bags,Backpacks,Grey,Fall,2011,Casual,Puma Unisex Flow Grey Backpacks,2337.49,http://assets.myntassets.com/v1/images/style/properties/69541cbc90190e3daf45b0be0c800db3_images.jpg
13191,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011,Casual,Puma Men Eco ortholite Green Casual Shoes,6735,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011,Casual,Puma Men Eco ortholite Green Casual Shoes,1636.5,http://assets.myntassets.com/v1/images/style/properties/ec69a6944c5c5a0f1ab0f6813ff6fbcd_images.jpg
9778,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,ADIDAS Men  White Polo Tshirts,6802,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,ADIDAS Men  White Polo Tshirts,542.5,http://assets.myntassets.com/v1/images/style/properties/59042f7a5c415de26b20aa163ef89a52_images.jpg
2390,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018,Casual,Red Tape Men's Semi Black Casual Shoe,6803,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018,Casual,Red Tape Men's Semi Black Casual Shoe,772.95,http://assets.myntassets.com/v1/images/style/properties/2021492270179c131e94e39c7ab62704_images.jpg
5141,Women,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Wrangler Women Orange T-shirt,6839,Women,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Wrangler Women Orange T-shirt,2075.95,http://assets.myntassets.com/v1/images/style/properties/881bf43d5361d58bcccdfc74e910cf5b_images.jpg
24383,Women,Apparel,Topwear,Kurtas,Turquoise Blue,Fall,2011,Ethnic,Folklore Women Turquoise Blue Printed Kurta,6847,Women,Apparel,Topwear,Kurtas,Turquoise Blue,Fall,2011,Ethnic,Folklore Women Turquoise Blue Printed Kurta,1811.95,http://assets.myntassets.com/v1/images/style/properties/881610cff1e5bf6dedbe9e761aefbdca_images.jpg
50454,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Chromozome Men Navy Blue Briefs,6865,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Chromozome Men Navy Blue Briefs,693.85,http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Navy-Blue-Briefs_1d649ef53c867780873f7a94fa064f88_images.jpg
43271,Women,Accessories,Bags,Handbags,Black,Spring,2013,Casual,Murcia Women Black Handbag,6868,Women,Accessories,Bags,Handbags,Black,Spring,2013,Casual,Murcia Women Black Handbag,2748,http://assets.myntassets.com/v1/images/style/properties/ed7830e1c19a26f1ae3b918cd6f1bd7c_images.jpg
57443,Women,Apparel,Topwear,Tshirts,Blue,Summer,2015,Casual,Angry Birds Women Blue T-shirt,6887,Women,Apparel,Topwear,Tshirts,Blue,Summer,2015,Casual,Angry Birds Women Blue T-shirt,1981.9,http://assets.myntassets.com/v1/images/style/properties/Angry-Birds-Women-Blue-Top_4d37fbcc4db353c6d259eba87e5a12d7_images.jpg
13959,Women,Apparel,Topwear,Tops,Grey,Fall,2011,Casual,Jealous 21 Women Stripes Grey Tops,6902,Women,Apparel,Topwear,Tops,Grey,Fall,2011,Casual,Jealous 21 Women Stripes Grey Tops,2409.25,http://assets.myntassets.com/v1/images/style/properties/1b8d0d9734b291fc1011db84ef4c3863_images.jpg
12285,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Formal,Genesis Men Solid Black Trousers,6935,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Formal,Genesis Men Solid Black Trousers,2125.75,http://assets.myntassets.com/v1/images/style/properties/b34240924498c963d23eb3d4db534ca8_images.jpg
5585,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Barricade 6.0 White Grey Shoe,6969,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Barricade 6.0 White Grey Shoe,2487,http://assets.myntassets.com/v1/images/style/properties/beebc36d791b449d6e3dfe55ca8b0d1b_images.jpg
10740,Unisex,Footwear,Flip Flops,Flip Flops,Green,Winter,2012,Casual,Disney Unisex Kids Pluto Green Flip Flops,6978,Unisex,Footwear,Flip Flops,Flip Flops,Green,Winter,2012,Casual,Disney Unisex Kids Pluto Green Flip Flops,2138.99,http://assets.myntassets.com/v1/images/style/properties/f7a1d103cda6cef75cfb0fcc865bb324_images.jpg
23750,Unisex,Accessories,Eyewear,Sunglasses,Purple,Winter,2016,Casual,Ray-Ban Unisex High Street Purple Sunglasses,6985,Unisex,Accessories,Eyewear,Sunglasses,Purple,Winter,2016,Casual,Ray-Ban Unisex High Street Purple Sunglasses,2503.85,http://assets.myntassets.com/v1/images/style/properties/Ray-Ban-Unisex-High-Street-Purple-Sunglassesefe5ab4512722a48c4a9f9641d9ed58e_images.jpg
51370,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Spykar Men Black T-shirt,6988,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Spykar Men Black T-shirt,1445.9,http://assets.myntassets.com/v1/images/style/properties/530dcb878493cf1572ae96754e9a6372_images.jpg
23106,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Winter,2011,Formal,Turtle Men Formal Maroon Accessory Gift Set,7024,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Winter,2011,Formal,Turtle Men Formal Maroon Accessory Gift Set,2065.85,http://assets.myntassets.com/v1/images/style/properties/Turtle-Men-Formal-Maroon-Tie-Cufflink-and-Pocket-Square-Combo-Set_0300937276eb4e85818305f101911e9c_images.jpg
56703,Men,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,Fabindia Men Beige Kurta,7040,Men,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,Fabindia Men Beige Kurta,2545,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Men-Beige-Kurta_f87620b0b2a19c0bb12b1d372df5242a_images.jpg
18981,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,ADIDAS Originals Men Vespa Graphic Blue Tshirt,7062,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,ADIDAS Originals Men Vespa Graphic Blue Tshirt,2488.95,http://assets.myntassets.com/v1/images/style/properties/deb41194d6f2f5afeb006de5625a18cc_images.jpg
49149,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017,Casual,Deborah Extra Lip Liner 02,7112,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017,Casual,Deborah Extra Lip Liner 02,2141.49,http://assets.myntassets.com/v1/images/style/properties/Deborah-Soft-Mahaga-Extra-Lip-Liner-02_8f8895552c747b47a44e90e7b1ed116d_images.jpg
44656,Women,Apparel,Topwear,Shirts,Blue,Winter,2012,Casual,Lee Women Blue Shirt,7122,Women,Apparel,Topwear,Shirts,Blue,Winter,2012,Casual,Lee Women Blue Shirt,359.9,http://assets.myntassets.com/v1/images/style/properties/Lee-Women-Blue-Shirt_2cd469e57b85a557b17e0ae456b460b0_images.jpg
52501,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Red,Winter,2015,Casual,Red Rose Red Nightdress,7132,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Red,Winter,2015,Casual,Red Rose Red Nightdress,2399.95,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Red-Nightdress_52c6f1ac12ded289f156d4c1fa5b3ee5_images.jpg
40659,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,Span Women Multi Coloured Kurta,7149,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,Span Women Multi Coloured Kurta,1384.9,http://assets.myntassets.com/v1/images/style/properties/1876fafefa31e422476a84f528721443_images.jpg
7689,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Puma Men's Black Polo Neck T-shirt,7155,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Puma Men's Black Polo Neck T-shirt,2227.95,http://assets.myntassets.com/v1/images/style/properties/b74bd86c1aedf21fb8f1f453786fbe70_images.jpg
3229,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010,Sports,Puma Men's Mid Black Silver Shoe,7161,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010,Sports,Puma Men's Mid Black Silver Shoe,417.9,http://assets.myntassets.com/v1/images/style/properties/2d6f283f76f6ef86cc2d269908912113_images.jpg
18176,Boys,Apparel,Topwear,Sweatshirts,Green,Fall,2011,Casual,Doodle Kids-Boys Flap 02 Green Sweatshirt,7168,Boys,Apparel,Topwear,Sweatshirts,Green,Fall,2011,Casual,Doodle Kids-Boys Flap 02 Green Sweatshirt,2927.95,http://assets.myntassets.com/v1/images/style/properties/734ab2fd1fd5ce16dc76d78742f740ce_images.jpg
39033,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012,Formal,Belmonte Men Steel Bright Assorted Cufflinks,7225,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012,Formal,Belmonte Men Steel Bright Assorted Cufflinks,2269.85,http://assets.myntassets.com/v1/images/style/properties/7b5d0474ebde2bde9e52da65a7ef6f2a_images.jpg
19262,Women,Accessories,Watches,Watches,Gold,Winter,2016,Casual,Guess Women Mini Rock Candy Gold Watch,7258,Women,Accessories,Watches,Watches,Gold,Winter,2016,Casual,Guess Women Mini Rock Candy Gold Watch,786,http://assets.myntassets.com/v1/images/style/properties/Guess-Women-Mini-Rock-Candy-Gold-Watch361fb241ae1f08bfe1f19d076e6dd45f_images.jpg
13758,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Formal,Belmonte Men Check Green Shirts,7262,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Formal,Belmonte Men Check Green Shirts,288.95,http://assets.myntassets.com/v1/images/style/properties/3b6bc42e586e44f0bd510c9beaaa5c4c_images.jpg
16018,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011,Casual,Turtle Solid Men  Khaki Trouser,7264,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011,Casual,Turtle Solid Men  Khaki Trouser,1404.9,http://assets.myntassets.com/v1/images/style/properties/3d5106a5237c6cae5d99c0228d460ee7_images.jpg
22671,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015,Casual,Wildcraft Unisex Black & Grey Backpack,7298,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015,Casual,Wildcraft Unisex Black & Grey Backpack,1804.25,http://assets.myntassets.com/v1/images/style/properties/f27b7798e48ce1a3ae2892ef3864c603_images.jpg
23591,Women,Personal Care,Fragrance,Fragrance Gift Set,Lavender,Spring,2017,Casual,Nike Fragrances Women Original Deo and Perfume,7308,Women,Personal Care,Fragrance,Fragrance Gift Set,Lavender,Spring,2017,Casual,Nike Fragrances Women Original Deo and Perfume,1673.99,http://assets.myntassets.com/v1/images/style/properties/0a38510c7861cb717a876a05c863d625_images.jpg
15497,Women,Footwear,Shoes,Heels,Black,Winter,2012,Formal,Carlton London Women Casual Black Heels,7360,Women,Footwear,Shoes,Heels,Black,Winter,2012,Formal,Carlton London Women Casual Black Heels,2423.95,http://assets.myntassets.com/v1/images/style/properties/c274c96e73c8e0deacd978b1880debe3_images.jpg
13552,Women,Footwear,Shoes,Flats,Yellow,Winter,2012,Casual,Carlton London Women Yellow Flat Shoes,7390,Women,Footwear,Shoes,Flats,Yellow,Winter,2012,Casual,Carlton London Women Yellow Flat Shoes,2528,http://assets.myntassets.com/v1/images/style/properties/fec88a1617efb55368fa2f01bff7c273_images.jpg
51713,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Van Heusen Unisex Sunglasses VH213-C1,7431,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Van Heusen Unisex Sunglasses VH213-C1,201.85,http://assets.myntassets.com/v1/images/style/properties/Van-Heusen-Unisex-Black-Sunglasses_2b76a2cd07bcdda48f32a065ad0c90bd_images.jpg
37959,Men,Footwear,Sandal,Sandals,Black,Fall,2012,Casual,Clarks Men Vent Jump Black Sandals,7449,Men,Footwear,Sandal,Sandals,Black,Fall,2012,Casual,Clarks Men Vent Jump Black Sandals,1481.99,http://assets.myntassets.com/v1/images/style/properties/01b6bf5280063fa61b0d665105a328f4_images.jpg
6135,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,ADIDAS Women Beat Black T-shirt,7460,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,ADIDAS Women Beat Black T-shirt,2373.85,http://assets.myntassets.com/v1/images/style/properties/4e9bdf03a0cb9aa5026e207427b9cfb9_images.jpg
43480,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012,Casual,Woodland Men Khaki Shoes,7481,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012,Casual,Woodland Men Khaki Shoes,2531.75,http://assets.myntassets.com/v1/images/style/properties/ad32cd73f359e2f001af225a006b3e94_images.jpg
56360,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Tommy Hilfiger Women 50 ml Perfume,7487,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Tommy Hilfiger Women 50 ml Perfume,555.95,http://assets.myntassets.com/v1/images/style/properties/Tommy-Hilfiger-Women-50-ml-Perfume_70efc7702179f79aa98df27ea9ffa275_images.jpg
5582,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Main Draw White Red Shoe,7497,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Main Draw White Red Shoe,2342.99,http://assets.myntassets.com/assets/images/5582/2016/10/1/11475304023175-Nike-Mens-Main-Draw-White-Red-Shoe-9491475304022894-1.jpg
55378,Women,Personal Care,Nails,Nail Polish,Silver,Spring,2017,Casual,Revlon Lilac Mist Nail Polish 322,7499,Women,Personal Care,Nails,Nail Polish,Silver,Spring,2017,Casual,Revlon Lilac Mist Nail Polish 322,1586.85,http://assets.myntassets.com/v1/images/style/properties/Revlon-Lilac-Mist-Nail-Polish-322_7514b53e48aa0d8ee7e405801f148e8d_images.jpg
49727,Men,Accessories,Ties,Ties,Navy Blue,Summer,2012,Formal,Park Avenue Men Navy Blue Tie,7503,Men,Accessories,Ties,Ties,Navy Blue,Summer,2012,Formal,Park Avenue Men Navy Blue Tie,1413.25,http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-Navy-Blue-Tie_a438801a9c3acb1a1d130a3489211e93_images.jpg
25833,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Diva Women Printed Pink Kurta,7515,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Diva Women Printed Pink Kurta,1516.49,http://assets.myntassets.com/v1/images/style/properties/7be6ce5bf58d8417fb0b27721d655864_images.jpg
8064,Men,Accessories,Wallets,Wallets,Black,Winter,2016,Casual,Fastrack Men Black Wallet,7557,Men,Accessories,Wallets,Wallets,Black,Winter,2016,Casual,Fastrack Men Black Wallet,270.9,http://assets.myntassets.com/v1/images/style/properties/5740a3ac6801c7b1bc05438dad40e36d_images.jpg
56199,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016,Casual,Estelle Women Gold Earring & Pendant Set,7560,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016,Casual,Estelle Women Gold Earring & Pendant Set,1328.9,http://assets.myntassets.com/v1/images/style/properties/Estelle-Earring---Pendant-Set_289e9daeb2cab3022df637f396fbeef4_images.jpg
20119,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual,Wrangler Women Lace Blue Top,7568,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual,Wrangler Women Lace Blue Top,1622.9,http://assets.myntassets.com/v1/images/style/properties/29f0778a8b1891822e4ba0f5d6d7a003_images.jpg
26814,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Arrow Men Blue Striped Shirt,7576,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Arrow Men Blue Striped Shirt,1950.5,http://assets.myntassets.com/v1/images/style/properties/57950d7146b204826d8035b44baf91a7_images.jpg
55982,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Colorbar Velvet Matte Very Coffee Lipstick 51 BR,7624,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Colorbar Velvet Matte Very Coffee Lipstick 51 BR,159,http://assets.myntassets.com/assets/images/55982/2019/1/11/ed056a92-38d4-468b-a3ad-7097d8faa1571547190243160-Colorbar-Velvet-Matte-Very-Coffee-Lipstick-51-BR-55415471902-1.jpg
54850,Women,Accessories,Jewellery,Necklace and Chains,Gold,Summer,2013,Casual,Ivory Tag Women Swirling Jazz Golden Coloured Necklace,7625,Women,Accessories,Jewellery,Necklace and Chains,Gold,Summer,2013,Casual,Ivory Tag Women Swirling Jazz Golden Coloured Necklace,1559.9,http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Swirling-Jazz-Golden-Coloured-Necklace_b8b9a99c8c50e00a593e9ac691b39415_images.jpg
27563,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Scullers Men Checked Blue Shirt,7653,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Scullers Men Checked Blue Shirt,1041.75,http://assets.myntassets.com/v1/images/style/properties/c826b5f46b8f2ab247caab0c6076751b_images.jpg
36411,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016,Casual,Reid & Taylor Men Navy Blue Socks,7679,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016,Casual,Reid & Taylor Men Navy Blue Socks,2007.75,http://assets.myntassets.com/v1/images/style/properties/a146199cd2ed1b1ae584518aba8221ce_images.jpg
42590,Girls,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,United Colors of Benetton Girls White Printed T-Shirt,7732,Girls,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,United Colors of Benetton Girls White Printed T-Shirt,369.5,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Men-Green-T-shirt_1083afbe36b19d3a270f97f5b57ed5e2_images.jpg
